payment_id,amount,failure_reason,payment_method,merchant_type,previous_successes,previous_failures,retry_count,days_since_last_payment,customer_tenure_months,mandate_age_days,average_amount,amount_vs_average,recent_success_rate,failure_frequency,retry_interval_hours,recovered
PX004738,9999,bank_timeout,netbanking,media,9,1,1,10,14,644,8926.59,1.12,0.9,0.1,15.11,1
PX004739,1999,suspicious_reversal,wallet,ecommerce,15,2,2,27,33,729,2318.57,0.862,0.882,0.07407,6.83,1
PX004740,4999,bank_timeout,netbanking,media,6,0,0,10,36,501,3277.13,1.525,1.0,0.0,31.34,1
PX004741,1499,mandate_expired,upi,media,9,2,2,19,56,207,1322.24,1.134,0.818,0.10526,8.16,1
PX004742,999,suspicious_reversal,upi,saas,12,0,3,54,22,392,1238.45,0.807,1.0,0.0,24.67,0
PX004743,1499,suspicious_reversal,wallet,media,8,1,2,56,46,37,1203.47,1.246,0.889,0.01786,46.01,0
PX004744,2499,bank_timeout,card,media,9,5,1,41,40,33,3039.97,0.822,0.643,0.12195,36.72,0
PX004745,9999,bank_timeout,card,subscription,10,5,1,22,12,430,7075.85,1.413,0.667,0.22727,19.11,1
PX004746,999,insufficient_funds,upi,education,6,3,2,60,30,684,1177.08,0.849,0.667,0.05,25.9,0
PX004747,1499,mandate_expired,card,media,15,0,0,5,52,608,1505.0,0.996,1.0,0.0,47.45,1
PX004748,2499,expired_card,netbanking,saas,8,1,3,52,15,419,3052.47,0.819,0.889,0.01923,31.14,0
PX004749,9999,mandate_expired,upi,ecommerce,10,0,2,14,36,332,9993.41,1.001,1.0,0.0,43.06,0
PX004750,1999,insufficient_funds,netbanking,media,9,6,0,49,2,244,2130.65,0.938,0.6,0.12245,42.56,1
PX004751,9999,suspicious_reversal,netbanking,education,8,3,1,15,40,303,13236.38,0.755,0.727,0.2,40.54,1
PX004752,1999,bank_timeout,upi,subscription,7,1,2,13,35,105,1419.23,1.409,0.875,0.07692,47.0,1
PX004753,19999,expired_card,card,ecommerce,7,4,3,23,40,544,13027.6,1.535,0.636,0.17391,23.86,0
PX004754,999,insufficient_funds,netbanking,saas,11,0,3,51,5,174,812.93,1.229,1.0,0.0,12.7,1
PX004755,499,insufficient_funds,netbanking,ecommerce,9,1,1,27,3,69,565.31,0.883,0.9,0.03704,20.27,1
PX004756,9999,insufficient_funds,netbanking,ecommerce,9,2,0,2,49,179,10691.07,0.935,0.818,1.0,29.77,1
PX004757,1999,insufficient_funds,card,subscription,8,3,0,56,3,60,1617.79,1.236,0.727,0.05357,21.19,1
PX004758,1999,mandate_expired,netbanking,ecommerce,7,1,2,5,17,560,2328.83,0.858,0.875,0.2,40.2,0
PX004759,9999,mandate_expired,netbanking,saas,3,2,0,3,16,717,11312.95,0.884,0.6,0.66667,29.78,1
PX004760,999,suspicious_reversal,wallet,saas,5,2,2,14,23,268,609.95,1.638,0.714,0.14286,30.33,0
PX004761,999,insufficient_funds,card,media,6,3,1,17,12,24,990.06,1.009,0.667,0.17647,7.86,1
PX004762,9999,bank_timeout,wallet,saas,7,2,0,55,28,592,13030.53,0.767,0.778,0.03636,8.65,1
PX004763,19999,suspicious_reversal,netbanking,media,9,1,1,35,38,198,20867.58,0.958,0.9,0.02857,16.16,0
PX004764,999,expired_card,upi,education,12,3,2,32,9,315,663.09,1.507,0.8,0.09375,22.45,0
PX004765,1999,bank_timeout,netbanking,education,12,0,0,57,6,466,2039.26,0.98,1.0,0.0,31.54,1
PX004766,1499,insufficient_funds,netbanking,saas,12,2,2,30,28,514,1276.12,1.175,0.857,0.06667,24.66,1
PX004767,4999,suspicious_reversal,netbanking,subscription,8,0,0,26,17,335,5699.23,0.877,1.0,0.0,21.52,0
PX004768,4999,mandate_expired,wallet,saas,7,2,3,11,57,579,5726.19,0.873,0.778,0.18182,21.72,0
PX004769,19999,expired_card,card,subscription,5,0,2,15,45,665,14158.03,1.413,1.0,0.0,4.15,0
PX004770,19999,bank_timeout,wallet,subscription,5,4,0,51,22,148,12001.71,1.666,0.556,0.07843,2.64,0
PX004771,2499,insufficient_funds,netbanking,ecommerce,16,4,1,25,54,87,2143.8,1.166,0.8,0.16,11.53,1
PX004772,499,expired_card,netbanking,education,5,2,0,14,55,426,683.06,0.731,0.714,0.14286,44.87,0
PX004773,499,bank_timeout,card,subscription,9,3,0,60,33,218,522.52,0.955,0.75,0.05,17.58,1
PX004774,9999,mandate_expired,upi,saas,9,2,2,36,40,660,13321.23,0.751,0.818,0.05556,5.4,0
PX004775,1999,bank_timeout,wallet,ecommerce,10,0,3,22,23,670,1806.95,1.106,1.0,0.0,42.58,1
PX004776,1999,mandate_expired,netbanking,ecommerce,5,3,2,55,36,602,2439.27,0.82,0.625,0.05455,33.56,1
PX004777,499,expired_card,wallet,ecommerce,9,3,0,28,5,423,342.68,1.456,0.75,0.10714,9.16,0
PX004778,2499,bank_timeout,card,saas,7,3,3,22,8,142,2898.21,0.862,0.7,0.13636,16.57,0
PX004779,499,expired_card,wallet,ecommerce,12,3,3,27,36,97,654.11,0.763,0.8,0.11111,38.19,0
PX004780,999,mandate_expired,card,education,11,4,0,10,24,722,1301.81,0.767,0.733,0.4,12.82,0
PX004781,4999,bank_timeout,netbanking,saas,9,2,0,27,50,504,3583.68,1.395,0.818,0.07407,30.55,1
PX004782,499,insufficient_funds,netbanking,saas,8,2,1,43,46,8,596.54,0.836,0.8,0.04651,40.85,0
PX004783,499,bank_timeout,card,subscription,8,2,1,4,43,231,485.63,1.028,0.8,0.5,14.87,0
PX004784,999,bank_timeout,wallet,ecommerce,12,3,2,32,8,355,653.79,1.528,0.8,0.09375,19.2,1
PX004785,999,mandate_expired,upi,media,8,0,2,13,31,707,1082.1,0.923,1.0,0.0,17.97,1
PX004786,499,mandate_expired,wallet,media,11,1,3,10,43,68,650.93,0.767,0.917,0.1,9.81,0
PX004787,19999,suspicious_reversal,upi,saas,6,1,2,49,54,189,21899.4,0.913,0.857,0.02041,27.79,0
PX004788,4999,bank_timeout,card,saas,10,0,3,24,47,679,5311.68,0.941,1.0,0.0,17.76,0
PX004789,1499,insufficient_funds,netbanking,subscription,11,1,0,31,42,601,1075.1,1.394,0.917,0.03226,19.6,1
PX004790,4999,expired_card,card,subscription,6,1,1,21,60,33,3552.2,1.407,0.857,0.04762,17.85,0
PX004791,999,mandate_expired,card,media,6,3,2,31,43,510,778.39,1.283,0.667,0.09677,39.89,0
PX004792,2499,expired_card,netbanking,saas,11,2,2,31,2,117,2694.85,0.927,0.846,0.06452,36.6,0
PX004793,19999,expired_card,wallet,ecommerce,8,1,2,36,50,131,21586.06,0.926,0.889,0.02778,37.74,1
PX004794,1499,insufficient_funds,card,ecommerce,9,1,3,47,27,521,1526.91,0.982,0.9,0.02128,2.03,1
PX004795,1499,suspicious_reversal,wallet,education,10,4,0,54,21,175,1713.06,0.875,0.714,0.07407,19.8,0
PX004796,19999,bank_timeout,netbanking,subscription,9,2,0,39,35,619,26684.6,0.749,0.818,0.05128,17.39,1
PX004797,2499,mandate_expired,wallet,saas,7,1,2,28,33,181,3104.08,0.805,0.875,0.03571,43.57,1
PX004798,1999,expired_card,upi,subscription,4,1,3,39,22,674,1643.17,1.217,0.8,0.02564,12.11,1
PX004799,4999,suspicious_reversal,netbanking,media,4,3,0,30,50,532,6957.0,0.719,0.571,0.1,44.27,0
PX004800,2499,mandate_expired,upi,media,7,2,3,38,37,7,3232.62,0.773,0.778,0.05263,41.86,1
PX004801,499,bank_timeout,upi,education,10,4,3,22,52,479,594.79,0.839,0.714,0.18182,31.22,0
PX004802,2499,bank_timeout,netbanking,saas,9,1,1,7,54,217,1924.4,1.299,0.9,0.14286,4.5,1
PX004803,499,bank_timeout,netbanking,ecommerce,8,1,3,21,33,105,336.46,1.483,0.889,0.04762,40.91,1
PX004804,2499,expired_card,upi,education,4,2,1,36,7,721,2490.35,1.003,0.667,0.05556,22.35,0
PX004805,9999,insufficient_funds,card,ecommerce,4,1,1,32,5,7,10597.75,0.944,0.8,0.03125,18.79,1
PX004806,999,bank_timeout,upi,ecommerce,12,2,0,46,26,517,752.15,1.328,0.857,0.04348,10.58,1
PX004807,1499,mandate_expired,card,saas,5,0,3,25,46,286,2057.11,0.729,1.0,0.0,1.95,0
PX004808,9999,suspicious_reversal,netbanking,ecommerce,8,0,2,24,36,499,13439.43,0.744,1.0,0.0,26.0,0
PX004809,19999,insufficient_funds,card,education,9,1,2,60,48,212,18980.75,1.054,0.9,0.01667,13.52,1
PX004810,4999,suspicious_reversal,netbanking,education,7,1,0,40,27,160,4395.72,1.137,0.875,0.025,19.97,0
PX004811,1499,mandate_expired,netbanking,subscription,5,2,2,43,59,400,1416.89,1.058,0.714,0.04651,47.58,0
PX004812,2499,insufficient_funds,upi,ecommerce,5,0,2,43,20,522,3170.75,0.788,1.0,0.0,39.17,0
PX004813,1999,bank_timeout,netbanking,ecommerce,17,0,3,56,35,714,1655.94,1.207,1.0,0.0,41.99,1
PX004814,9999,insufficient_funds,card,subscription,6,2,2,35,9,491,6899.48,1.449,0.75,0.05714,7.9,1
PX004815,19999,suspicious_reversal,wallet,ecommerce,7,0,3,51,51,385,12081.63,1.655,1.0,0.0,33.92,0
PX004816,4999,insufficient_funds,wallet,subscription,9,0,2,58,47,478,6809.85,0.734,1.0,0.0,37.37,1
PX004817,4999,bank_timeout,netbanking,saas,5,0,1,38,57,68,5215.05,0.959,1.0,0.0,39.25,1
PX004818,9999,bank_timeout,upi,media,8,1,0,54,48,29,7144.42,1.4,0.889,0.01852,26.77,1
PX004819,1499,insufficient_funds,card,ecommerce,7,1,3,33,35,63,989.1,1.516,0.875,0.0303,37.61,0
PX004820,9999,bank_timeout,wallet,subscription,13,1,1,50,35,580,11931.93,0.838,0.929,0.02,7.35,1
PX004821,1999,insufficient_funds,netbanking,education,9,3,3,22,57,84,2480.32,0.806,0.75,0.13636,46.66,0
PX004822,999,suspicious_reversal,card,ecommerce,6,3,3,38,25,215,1240.05,0.806,0.667,0.07895,0.57,0
PX004823,1499,suspicious_reversal,upi,saas,5,1,0,7,59,270,1065.51,1.407,0.833,0.14286,34.32,1
PX004824,999,insufficient_funds,netbanking,subscription,11,2,3,38,56,688,1013.82,0.985,0.846,0.05263,46.28,0
PX004825,1499,mandate_expired,netbanking,subscription,6,1,2,51,25,47,1398.46,1.072,0.857,0.01961,36.96,0
PX004826,9999,suspicious_reversal,card,subscription,10,2,2,52,8,176,7012.38,1.426,0.833,0.03846,30.9,0
PX004827,1499,mandate_expired,wallet,education,10,3,1,24,8,726,981.16,1.528,0.769,0.125,43.31,1
PX004828,1499,mandate_expired,netbanking,media,10,2,3,5,23,706,1419.64,1.056,0.833,0.4,27.29,0
PX004829,2499,suspicious_reversal,upi,education,5,5,2,52,1,29,2848.78,0.877,0.5,0.09615,8.41,0
PX004830,4999,expired_card,wallet,ecommerce,8,2,0,56,20,587,5005.62,0.999,0.8,0.03571,34.32,1
PX004831,499,mandate_expired,card,saas,8,4,3,38,30,399,326.27,1.529,0.667,0.10526,16.92,1
PX004832,1999,insufficient_funds,wallet,media,7,1,3,52,11,561,2638.34,0.758,0.875,0.01923,46.43,0
PX004833,1999,insufficient_funds,netbanking,education,8,3,0,41,55,707,1557.33,1.284,0.727,0.07317,35.69,1
PX004834,999,bank_timeout,card,media,5,6,0,10,2,615,1151.59,0.867,0.455,0.6,15.42,1
PX004835,999,expired_card,netbanking,education,7,2,3,24,14,506,1093.89,0.913,0.778,0.08333,47.71,0
PX004836,999,suspicious_reversal,netbanking,saas,5,3,3,21,46,382,1009.88,0.989,0.625,0.14286,47.75,0
PX004837,19999,expired_card,upi,media,8,2,1,40,45,679,22364.15,0.894,0.8,0.05,35.41,0
PX004838,499,expired_card,card,ecommerce,11,3,0,59,40,542,580.64,0.859,0.786,0.05085,7.79,1
PX004839,1499,expired_card,netbanking,subscription,8,0,0,7,20,42,1810.31,0.828,1.0,0.0,27.44,1
PX004840,1999,insufficient_funds,upi,subscription,5,1,0,7,51,373,2009.16,0.995,0.833,0.14286,21.57,0
PX004841,9999,mandate_expired,wallet,subscription,8,2,1,9,35,339,11792.49,0.848,0.8,0.22222,36.25,1
PX004842,19999,suspicious_reversal,upi,media,12,1,3,51,8,446,15666.98,1.277,0.923,0.01961,15.45,0
PX004843,499,suspicious_reversal,wallet,media,8,0,3,51,59,103,301.22,1.657,1.0,0.0,32.75,0
PX004844,499,insufficient_funds,wallet,ecommerce,6,4,1,25,29,320,616.26,0.81,0.6,0.16,4.48,1
PX004845,19999,expired_card,netbanking,subscription,6,1,2,4,16,25,14002.69,1.428,0.857,0.25,10.07,0
PX004846,499,expired_card,upi,subscription,5,3,1,49,42,607,569.5,0.876,0.625,0.06122,24.9,0
PX004847,9999,expired_card,card,saas,10,2,1,53,12,183,9469.48,1.056,0.833,0.03774,42.07,1
PX004848,499,mandate_expired,upi,subscription,8,1,2,60,46,216,518.37,0.963,0.889,0.01667,20.63,0
PX004849,2499,expired_card,wallet,ecommerce,11,5,3,37,32,669,3307.56,0.756,0.688,0.13514,43.18,0
PX004850,1499,insufficient_funds,wallet,subscription,4,1,2,39,56,623,1388.71,1.079,0.8,0.02564,17.19,1
PX004851,1499,mandate_expired,netbanking,ecommerce,8,1,0,53,6,75,1578.54,0.95,0.889,0.01887,40.43,1
PX004852,1999,bank_timeout,card,ecommerce,4,3,1,7,30,307,1920.34,1.041,0.571,0.42857,45.7,0
PX004853,19999,bank_timeout,wallet,ecommerce,7,1,2,27,43,66,23114.24,0.865,0.875,0.03704,7.32,1
PX004854,19999,insufficient_funds,netbanking,saas,9,1,3,6,7,289,13130.09,1.523,0.9,0.16667,21.06,0
PX004855,2499,mandate_expired,card,saas,8,3,1,7,7,581,2679.48,0.933,0.727,0.42857,31.56,0
PX004856,499,mandate_expired,card,saas,9,3,0,18,32,565,618.07,0.807,0.75,0.16667,2.91,0
PX004857,19999,insufficient_funds,netbanking,media,11,5,3,27,32,27,26846.1,0.745,0.688,0.18519,28.53,1
PX004858,4999,mandate_expired,wallet,education,10,2,3,60,29,545,3649.02,1.37,0.833,0.03333,44.52,1
PX004859,19999,suspicious_reversal,upi,subscription,7,1,3,23,21,691,16824.35,1.189,0.875,0.04348,15.0,0
PX004860,999,suspicious_reversal,wallet,saas,9,1,0,3,35,277,1202.88,0.831,0.9,0.33333,32.22,0
PX004861,2499,mandate_expired,wallet,subscription,8,0,0,45,2,483,2541.59,0.983,1.0,0.0,7.45,1
PX004862,9999,insufficient_funds,wallet,media,11,4,1,36,31,255,10555.92,0.947,0.733,0.11111,12.76,1
PX004863,1499,expired_card,wallet,media,5,4,2,24,53,675,1559.9,0.961,0.556,0.16667,19.41,1
PX004864,1499,insufficient_funds,upi,media,9,2,3,32,31,275,1771.35,0.846,0.818,0.0625,41.83,0
PX004865,499,suspicious_reversal,card,subscription,6,2,1,32,43,403,636.55,0.784,0.75,0.0625,14.22,0
PX004866,499,suspicious_reversal,wallet,education,7,2,2,6,25,575,333.15,1.498,0.778,0.33333,27.66,0
PX004867,999,bank_timeout,netbanking,ecommerce,13,1,1,4,16,360,810.89,1.232,0.929,0.25,17.13,1
PX004868,999,mandate_expired,wallet,saas,14,2,1,16,21,118,1185.58,0.843,0.875,0.125,39.57,1
PX004869,999,suspicious_reversal,card,ecommerce,6,2,3,19,43,261,1352.0,0.739,0.75,0.10526,35.89,0
PX004870,4999,insufficient_funds,wallet,media,9,3,1,9,31,1,4278.17,1.168,0.75,0.33333,8.41,1
PX004871,2499,bank_timeout,wallet,ecommerce,9,5,0,3,17,451,1732.0,1.443,0.643,1.66667,12.01,1
PX004872,9999,expired_card,card,ecommerce,7,2,2,38,8,698,12839.81,0.779,0.778,0.05263,18.25,0
PX004873,499,mandate_expired,wallet,ecommerce,3,1,1,39,21,615,611.2,0.816,0.75,0.02564,16.01,1
PX004874,999,bank_timeout,upi,education,11,4,1,3,35,263,942.01,1.06,0.733,1.33333,32.41,0
PX004875,2499,insufficient_funds,netbanking,education,21,0,2,47,3,516,2747.58,0.91,1.0,0.0,21.71,1
PX004876,499,mandate_expired,netbanking,saas,5,1,3,55,31,462,631.16,0.791,0.833,0.01818,23.86,0
PX004877,999,insufficient_funds,upi,ecommerce,10,0,1,27,56,433,1304.59,0.766,1.0,0.0,1.34,1
PX004878,999,expired_card,upi,education,7,1,1,54,9,298,820.89,1.217,0.875,0.01852,24.55,1
PX004879,19999,mandate_expired,wallet,media,10,3,2,19,55,114,16725.23,1.196,0.769,0.15789,44.19,0
PX004880,2499,suspicious_reversal,upi,saas,5,3,1,31,43,143,2490.13,1.004,0.625,0.09677,11.01,1
PX004881,499,suspicious_reversal,netbanking,education,9,0,0,44,54,140,419.33,1.19,1.0,0.0,45.89,0
PX004882,19999,insufficient_funds,upi,ecommerce,10,3,1,57,49,697,19769.21,1.012,0.769,0.05263,0.79,0
PX004883,999,insufficient_funds,upi,education,11,1,2,58,6,666,1247.22,0.801,0.917,0.01724,38.36,1
PX004884,2499,bank_timeout,wallet,education,9,1,0,25,6,368,1572.33,1.589,0.9,0.04,44.39,1
PX004885,2499,bank_timeout,netbanking,education,10,2,3,6,12,57,2527.8,0.989,0.833,0.33333,35.44,1
PX004886,999,insufficient_funds,card,subscription,6,1,0,51,44,669,739.58,1.351,0.857,0.01961,30.35,1
PX004887,19999,bank_timeout,upi,education,10,0,0,11,14,594,22912.46,0.873,1.0,0.0,46.47,1
PX004888,1499,suspicious_reversal,card,subscription,8,2,2,47,9,509,919.47,1.63,0.8,0.04255,10.73,0
PX004889,4999,insufficient_funds,card,education,8,2,3,41,49,674,5952.56,0.84,0.8,0.04878,36.27,0
PX004890,2499,insufficient_funds,card,education,8,1,2,18,15,642,1539.62,1.623,0.889,0.05556,9.8,1
PX004891,4999,bank_timeout,upi,ecommerce,13,2,3,17,50,323,4188.21,1.194,0.867,0.11765,21.56,0
PX004892,1999,mandate_expired,netbanking,subscription,8,0,0,18,41,103,1719.72,1.162,1.0,0.0,40.94,1
PX004893,2499,insufficient_funds,netbanking,media,13,3,0,35,29,163,2426.45,1.03,0.812,0.08571,32.79,0
PX004894,2499,mandate_expired,netbanking,subscription,9,3,2,30,10,427,1730.87,1.444,0.75,0.1,9.75,1
PX004895,499,suspicious_reversal,netbanking,ecommerce,10,0,3,51,21,688,448.66,1.112,1.0,0.0,40.61,0
PX004896,1499,insufficient_funds,wallet,ecommerce,12,5,1,25,18,682,1350.82,1.11,0.706,0.2,29.25,0
PX004897,999,insufficient_funds,netbanking,subscription,9,1,2,10,42,477,1097.21,0.91,0.9,0.1,26.23,1
PX004898,499,mandate_expired,netbanking,subscription,8,2,3,51,11,390,599.34,0.833,0.8,0.03922,26.52,0
PX004899,1499,expired_card,wallet,saas,10,1,1,26,13,564,1246.91,1.202,0.909,0.03846,44.41,0
PX004900,1999,expired_card,upi,media,3,5,1,23,43,475,2619.98,0.763,0.375,0.21739,3.16,0
PX004901,9999,bank_timeout,wallet,education,3,1,1,4,57,283,9585.45,1.043,0.75,0.25,17.15,1
PX004902,4999,insufficient_funds,upi,ecommerce,3,2,2,22,2,632,6886.43,0.726,0.6,0.09091,14.76,0
PX004903,1499,insufficient_funds,upi,education,6,0,3,25,19,109,1288.6,1.163,1.0,0.0,8.69,0
PX004904,4999,insufficient_funds,upi,saas,11,3,1,9,48,153,4961.92,1.007,0.786,0.33333,37.26,1
PX004905,2499,suspicious_reversal,netbanking,education,8,7,0,36,56,332,3041.41,0.822,0.533,0.19444,9.98,0
PX004906,19999,mandate_expired,wallet,ecommerce,8,1,1,16,49,129,25217.07,0.793,0.889,0.0625,41.2,0
PX004907,1499,bank_timeout,netbanking,education,5,2,0,44,58,398,1445.1,1.037,0.714,0.04545,43.67,1
PX004908,1499,expired_card,wallet,subscription,13,3,2,33,21,12,1580.62,0.948,0.812,0.09091,14.71,0
PX004909,19999,insufficient_funds,wallet,saas,9,2,1,19,8,280,17277.64,1.158,0.818,0.10526,12.92,1
PX004910,9999,bank_timeout,netbanking,subscription,7,3,2,2,52,359,6331.8,1.579,0.7,1.5,13.65,0
PX004911,499,insufficient_funds,upi,saas,10,2,2,20,11,555,497.41,1.003,0.833,0.1,42.63,1
PX004912,4999,mandate_expired,upi,education,10,2,1,11,50,701,4588.67,1.089,0.833,0.18182,37.34,0
PX004913,1499,bank_timeout,card,media,11,0,1,11,8,407,1895.1,0.791,1.0,0.0,45.32,1
PX004914,19999,bank_timeout,netbanking,education,6,5,2,40,8,234,21533.9,0.929,0.545,0.125,17.5,1
PX004915,4999,expired_card,wallet,media,9,0,3,31,33,289,4598.58,1.087,1.0,0.0,31.08,0
PX004916,999,suspicious_reversal,netbanking,saas,10,3,3,39,47,50,1357.56,0.736,0.769,0.07692,25.03,0
PX004917,9999,expired_card,netbanking,education,6,1,2,3,29,500,8995.93,1.112,0.857,0.33333,42.66,0
PX004918,2499,insufficient_funds,upi,media,9,3,2,8,24,537,2889.17,0.865,0.75,0.375,31.39,0
PX004919,1999,insufficient_funds,netbanking,saas,6,3,1,39,30,128,1915.04,1.044,0.667,0.07692,40.74,1
PX004920,4999,mandate_expired,wallet,education,1,6,3,10,49,272,6539.65,0.764,0.143,0.6,31.9,0
PX004921,2499,bank_timeout,netbanking,education,9,3,0,1,41,335,3226.61,0.774,0.75,3.0,31.44,1
PX004922,2499,bank_timeout,card,education,14,2,0,5,1,232,3444.77,0.725,0.875,0.4,29.48,1
PX004923,4999,expired_card,wallet,education,8,1,3,11,55,599,5503.98,0.908,0.889,0.09091,25.87,1
PX004924,9999,insufficient_funds,wallet,ecommerce,8,0,0,20,34,112,8243.97,1.213,1.0,0.0,15.52,1
PX004925,19999,insufficient_funds,upi,education,4,3,3,23,56,16,14156.35,1.413,0.571,0.13043,6.49,0
PX004926,9999,bank_timeout,netbanking,ecommerce,5,2,3,5,47,709,8246.36,1.213,0.714,0.4,40.99,1
PX004927,1999,suspicious_reversal,wallet,media,7,2,3,49,7,226,2588.29,0.772,0.778,0.04082,37.08,0
PX004928,2499,suspicious_reversal,upi,education,9,1,2,59,60,24,2770.71,0.902,0.9,0.01695,7.79,1
PX004929,2499,bank_timeout,wallet,subscription,5,3,3,30,57,609,2946.65,0.848,0.625,0.1,29.61,0
PX004930,999,suspicious_reversal,card,saas,11,0,3,9,47,521,940.27,1.062,1.0,0.0,39.04,0
PX004931,2499,mandate_expired,wallet,ecommerce,9,0,3,34,58,592,3451.34,0.724,1.0,0.0,10.35,1
PX004932,499,mandate_expired,card,ecommerce,9,1,2,21,44,151,553.5,0.902,0.9,0.04762,14.38,0
PX004933,4999,expired_card,upi,subscription,7,2,2,48,17,492,6789.29,0.736,0.778,0.04167,0.78,1
PX004934,1499,mandate_expired,netbanking,education,4,1,2,35,46,573,1149.23,1.304,0.8,0.02857,20.96,0
PX004935,499,suspicious_reversal,netbanking,ecommerce,11,2,2,34,9,548,382.13,1.306,0.846,0.05882,15.11,1
PX004936,19999,bank_timeout,card,ecommerce,6,1,2,41,51,156,18896.55,1.058,0.857,0.02439,28.53,1
PX004937,4999,bank_timeout,wallet,saas,7,1,2,60,14,634,3383.35,1.478,0.875,0.01667,30.53,1
PX004938,1499,expired_card,netbanking,media,5,2,2,44,16,487,1495.95,1.002,0.714,0.04545,27.06,0
PX004939,499,mandate_expired,wallet,ecommerce,7,2,2,32,53,514,608.05,0.821,0.778,0.0625,5.33,1
PX004940,499,expired_card,card,media,8,4,0,55,56,101,325.11,1.535,0.667,0.07273,32.0,0
PX004941,19999,bank_timeout,netbanking,ecommerce,12,2,2,35,34,321,17260.71,1.159,0.857,0.05714,29.74,0
PX004942,4999,insufficient_funds,card,subscription,3,1,3,30,5,101,5222.91,0.957,0.75,0.03333,23.59,1
PX004943,999,mandate_expired,wallet,ecommerce,9,3,1,19,27,494,1170.06,0.854,0.75,0.15789,6.93,0
PX004944,9999,mandate_expired,card,saas,7,1,0,37,60,22,10728.02,0.932,0.875,0.02703,11.37,0
PX004945,19999,expired_card,wallet,media,13,2,1,7,4,595,23284.77,0.859,0.867,0.28571,2.33,1
PX004946,2499,suspicious_reversal,upi,subscription,8,3,1,49,46,136,2180.66,1.146,0.727,0.06122,31.32,0
PX004947,1499,mandate_expired,netbanking,subscription,6,4,2,38,1,512,1224.19,1.224,0.6,0.10526,30.98,0
PX004948,9999,insufficient_funds,upi,saas,16,2,0,29,46,466,6751.81,1.481,0.889,0.06897,44.51,1
PX004949,9999,insufficient_funds,wallet,education,6,2,0,58,21,162,10941.49,0.914,0.75,0.03448,16.1,1
PX004950,1999,suspicious_reversal,card,saas,7,1,3,11,44,516,2269.32,0.881,0.875,0.09091,13.93,0
PX004951,1999,expired_card,upi,saas,4,3,1,50,39,556,2617.87,0.764,0.571,0.06,32.01,0
PX004952,499,suspicious_reversal,wallet,subscription,8,2,3,10,55,697,532.34,0.937,0.8,0.2,27.33,0
PX004953,999,mandate_expired,wallet,education,7,1,0,56,14,44,650.84,1.535,0.875,0.01786,4.6,0
PX004954,4999,mandate_expired,upi,subscription,10,2,0,48,46,642,3507.67,1.425,0.833,0.04167,8.34,1
PX004955,19999,suspicious_reversal,wallet,subscription,9,1,0,51,22,26,25895.28,0.772,0.9,0.01961,4.92,0
PX004956,2499,insufficient_funds,card,media,10,1,1,60,42,530,3480.13,0.718,0.909,0.01667,19.03,1
PX004957,2499,expired_card,netbanking,subscription,3,0,3,15,38,574,1743.56,1.433,1.0,0.0,33.08,0
PX004958,9999,bank_timeout,card,education,12,3,2,32,38,716,10815.83,0.924,0.8,0.09375,3.14,0
PX004959,9999,insufficient_funds,wallet,media,9,6,2,58,40,562,8446.36,1.184,0.6,0.10345,22.15,1
PX004960,1999,expired_card,upi,subscription,10,3,2,51,49,85,2509.42,0.797,0.769,0.05882,6.92,1
PX004961,1499,insufficient_funds,card,ecommerce,9,3,1,28,28,314,1625.02,0.922,0.75,0.10714,29.83,1
PX004962,1999,suspicious_reversal,upi,media,6,0,2,41,2,632,1253.12,1.595,1.0,0.0,39.8,0
PX004963,1499,insufficient_funds,card,saas,6,1,0,59,59,161,1017.59,1.473,0.857,0.01695,41.67,1
PX004964,4999,suspicious_reversal,upi,subscription,8,1,2,30,58,58,3090.01,1.618,0.889,0.03333,40.67,0
PX004965,2499,insufficient_funds,netbanking,subscription,10,1,2,54,31,236,1570.04,1.592,0.909,0.01852,27.81,0
PX004966,499,bank_timeout,wallet,saas,5,3,2,48,5,344,586.95,0.85,0.625,0.0625,3.66,1
PX004967,999,mandate_expired,upi,ecommerce,5,2,3,24,41,88,1054.76,0.947,0.714,0.08333,21.55,0
PX004968,1999,bank_timeout,wallet,education,9,0,0,17,58,664,1716.22,1.165,1.0,0.0,23.55,1
